@RELATION performance.n


@ATTRIBUTE senses {000010, 010000, 001000, 000100, 000000, 100000, 000001}
@ATTRIBUTE #gothic{0,1}
@ATTRIBUTE #polyethylene{0,1}
@ATTRIBUTE #allweather{0,1}
@ATTRIBUTE #iago{0,1}
@ATTRIBUTE #aggression{0,1}
@ATTRIBUTE #scrutinised{0,1}
@ATTRIBUTE #protein{0,1}
@ATTRIBUTE #overture{0,1}
@ATTRIBUTE #duties{0,1}
@ATTRIBUTE #limits{0,1}
@ATTRIBUTE #composed{0,1}
@ATTRIBUTE #comeback{0,1}
@ATTRIBUTE #contentious{0,1}
@ATTRIBUTE #ritual{0,1}
@ATTRIBUTE #comic{0,1}
@ATTRIBUTE #marred{0,1}
@ATTRIBUTE #differentiating{0,1}
@ATTRIBUTE #explain{0,1}
@ATTRIBUTE #low{0,1}
@ATTRIBUTE #computer{0,1}
@ATTRIBUTE #masonry{0,1}
@ATTRIBUTE #civic{0,1}
@ATTRIBUTE #superior{0,1}
@ATTRIBUTE #delightful{0,1}
@ATTRIBUTE #eldredge{0,1}
@ATTRIBUTE #repeating{0,1}
@ATTRIBUTE #investigating{0,1}
@ATTRIBUTE #targets{0,1}
@ATTRIBUTE #chamber{0,1}
@ATTRIBUTE #definitely{0,1}
@ATTRIBUTE #coating{0,1}
@ATTRIBUTE #chips{0,1}
@ATTRIBUTE #rds{0,1}
@ATTRIBUTE #impaired{0,1}
@ATTRIBUTE #smith{0,1}
@ATTRIBUTE #seen{0,1}
@ATTRIBUTE #indicators{0,1}
@ATTRIBUTE #specifications{0,1}
@ATTRIBUTE #combined{0,1}
@ATTRIBUTE #produced{0,1}
@ATTRIBUTE #gave{0,1}
@ATTRIBUTE #pattern{0,1}
@ATTRIBUTE #judged{0,1}
@ATTRIBUTE #comfort{0,1}
@ATTRIBUTE #gains{0,1}
@ATTRIBUTE #testing{0,1}
@ATTRIBUTE #clever{0,1}
@ATTRIBUTE #actions{0,1}
@ATTRIBUTE #rehearsal{0,1}
@ATTRIBUTE #losing{0,1}
@ATTRIBUTE #perform{0,1}
@ATTRIBUTE #plays{0,1}
@ATTRIBUTE #unimpressed{0,1}
@ATTRIBUTE #craftsmanlike{0,1}
@ATTRIBUTE #dsp{0,1}
@ATTRIBUTE #fibres{0,1}
@ATTRIBUTE #resilient{0,1}
@ATTRIBUTE #cars{0,1}
@ATTRIBUTE #goalkeeping{0,1}
@ATTRIBUTE #commons{0,1}
@ATTRIBUTE #dispirited{0,1}
@ATTRIBUTE #notified{0,1}
@ATTRIBUTE #timing{0,1}
@ATTRIBUTE #assessed{0,1}
@ATTRIBUTE #likely{0,1}
@ATTRIBUTE #relation{0,1}
@ATTRIBUTE #willing{0,1}
@ATTRIBUTE #siamese{0,1}
@ATTRIBUTE #rattle{0,1}
@ATTRIBUTE #whereas{0,1}
@ATTRIBUTE #quirky{0,1}
@ATTRIBUTE #encourage{0,1}
@ATTRIBUTE #hamstrings{0,1}
@ATTRIBUTE #near{0,1}
@ATTRIBUTE #heroic{0,1}
@ATTRIBUTE #teacher{0,1}
@ATTRIBUTE #oratorio{0,1}
@ATTRIBUTE #halle{0,1}
@ATTRIBUTE #promotion{0,1}
@ATTRIBUTE #legitimate{0,1}
@ATTRIBUTE #repeat{0,1}
@ATTRIBUTE #lustre{0,1}
@ATTRIBUTE #perfection{0,1}
@ATTRIBUTE #pay{0,1}
@ATTRIBUTE #unusual{0,1}
@ATTRIBUTE #chris{0,1}
@ATTRIBUTE #outstanding{0,1}
@ATTRIBUTE #watchers{0,1}
@ATTRIBUTE #institution{0,1}
@ATTRIBUTE #mozart{0,1}
@ATTRIBUTE #helped{0,1}
@ATTRIBUTE #capable{0,1}
@ATTRIBUTE #adapting{0,1}
@ATTRIBUTE #accessories{0,1}
@ATTRIBUTE #ax{0,1}
@ATTRIBUTE #tremendous{0,1}
@ATTRIBUTE #restrained{0,1}
@ATTRIBUTE #priming{0,1}
@ATTRIBUTE #manner{0,1}
@ATTRIBUTE #numerical{0,1}
@ATTRIBUTE #lions{0,1}
@ATTRIBUTE #high{0,1}
@ATTRIBUTE #operations{0,1}
@ATTRIBUTE #praise{0,1}
@ATTRIBUTE #assessment{0,1}
@ATTRIBUTE #secular{0,1}
@ATTRIBUTE #skills{0,1}
@ATTRIBUTE #lacklustre{0,1}
@ATTRIBUTE #falling{0,1}
@ATTRIBUTE #discharging{0,1}
@ATTRIBUTE #skilfully{0,1}
@ATTRIBUTE #sacrifice{0,1}
@ATTRIBUTE #sustain{0,1}
@ATTRIBUTE #tellingly{0,1}
@ATTRIBUTE #nights{0,1}
@ATTRIBUTE #bravura{0,1}
@ATTRIBUTE #rosina{0,1}
@ATTRIBUTE #filler{0,1}
@ATTRIBUTE #heart{0,1}
@ATTRIBUTE #delivers{0,1}
@ATTRIBUTE #stalling{0,1}
@ATTRIBUTE #gritty{0,1}
@ATTRIBUTE #minister{0,1}
@ATTRIBUTE #measured{0,1}
@ATTRIBUTE #pursuit{0,1}
@ATTRIBUTE #prime{0,1}
@ATTRIBUTE #gaps{0,1}
@ATTRIBUTE #thinking{0,1}
@ATTRIBUTE #redeemed{0,1}
@ATTRIBUTE #intentional{0,1}
@ATTRIBUTE #ph{0,1}
@ATTRIBUTE #drivers{0,1}
@ATTRIBUTE #tomorrow{0,1}
@ATTRIBUTE #diets{0,1}
@ATTRIBUTE #edberg{0,1}
@ATTRIBUTE #durie{0,1}
@ATTRIBUTE #switches{0,1}
@ATTRIBUTE #pose{0,1}
@ATTRIBUTE #tuesday{0,1}
@ATTRIBUTE #inspired{0,1}
@ATTRIBUTE #astute{0,1}
@ATTRIBUTE #criteria{0,1}
@ATTRIBUTE #macgregor{0,1}
@ATTRIBUTE #attends{0,1}
@ATTRIBUTE #delays{0,1}
@ATTRIBUTE #computerised{0,1}
@ATTRIBUTE #helps{0,1}
@ATTRIBUTE #machines{0,1}
@ATTRIBUTE #jumped{0,1}
@ATTRIBUTE #recognise{0,1}
@ATTRIBUTE #decline{0,1}
@ATTRIBUTE #amongst{0,1}
@ATTRIBUTE #reliability{0,1}
@ATTRIBUTE #computing{0,1}
@ATTRIBUTE #giselle{0,1}
@ATTRIBUTE #dreadful{0,1}
@ATTRIBUTE #variations{0,1}
@ATTRIBUTE #related{0,1}
@ATTRIBUTE #reproduce{0,1}
@ATTRIBUTE #enigma{0,1}
@ATTRIBUTE #results{0,1}
@ATTRIBUTE #developing{0,1}
@ATTRIBUTE #neuropsychology{0,1}
@ATTRIBUTE #cardiff{0,1}
@ATTRIBUTE #seriously{0,1}
@ATTRIBUTE #live{0,1}
@ATTRIBUTE #certified{0,1}
@ATTRIBUTE #authentic{0,1}
@ATTRIBUTE #cheer{0,1}
@ATTRIBUTE #beethoven{0,1}
@ATTRIBUTE #locking{0,1}
@ATTRIBUTE #lack{0,1}
@ATTRIBUTE #machine{0,1}
@ATTRIBUTE #producing{0,1}
@ATTRIBUTE #colours{0,1}
@ATTRIBUTE #bey{0,1}
@ATTRIBUTE #cognitive{0,1}
@ATTRIBUTE #warming{0,1}
@ATTRIBUTE #voices{0,1}
@ATTRIBUTE #identical{0,1}
@ATTRIBUTE #stretch{0,1}
@ATTRIBUTE #contestants{0,1}
@ATTRIBUTE #administration{0,1}
@ATTRIBUTE #repetition{0,1}
@ATTRIBUTE #athletic{0,1}
@ATTRIBUTE #stop{0,1}
@ATTRIBUTE #equivalent{0,1}
@ATTRIBUTE #dmus{0,1}
@ATTRIBUTE #orchestra{0,1}
@ATTRIBUTE #improve{0,1}
@ATTRIBUTE #veil{0,1}
@ATTRIBUTE #risk{0,1}
@ATTRIBUTE #continuing{0,1}
@ATTRIBUTE #details{0,1}
@ATTRIBUTE #lyttleton{0,1}
@ATTRIBUTE #seats{0,1}
@ATTRIBUTE #directing{0,1}
@ATTRIBUTE #niceties{0,1}
@ATTRIBUTE #ill{0,1}
@ATTRIBUTE #task{0,1}
@ATTRIBUTE #gets{0,1}
@ATTRIBUTE #greatest{0,1}
@ATTRIBUTE #tasks{0,1}
@ATTRIBUTE #processors{0,1}
@ATTRIBUTE #entertainment{0,1}
@ATTRIBUTE #profits{0,1}
@ATTRIBUTE #noise{0,1}
@ATTRIBUTE #publication{0,1}
@ATTRIBUTE #brahms{0,1}
@ATTRIBUTE #classroom{0,1}
@ATTRIBUTE #unrevived{0,1}
@ATTRIBUTE #electrical{0,1}
@ATTRIBUTE #trainers{0,1}
@ATTRIBUTE #sponsored{0,1}
@ATTRIBUTE #step{0,1}

@DATA
000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
